url,title,author,date,mileage,overall_rating,Overall,Value,Reliability,Quality,Styling,Comfort,pros,cons,full_review,recommendation
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=2&vehicleid=421638&intent=buy-new,Worst mercedes I have owned!,Ron,"on Tuesday, April 21, 2015","I own this car - My approximate mileage is 3,500",overall rating 5 of 10,10-May,10-Jun,10-Sep,10-Sep,,,"""Luxurious""","""Uncomfortable, poor handling, confusing graphics,l""","""As the owner of over 20 new Mercedes (I now own six) purchased since 1985, I find the 2014 S550 the worst Mercedes I have ever owned from a comfort and aesthetic standpoint. Why did the engineers decide to give us a half wooden, half padded leather steering wheel? Why did they move the left turn signal to a new position? Why did they move the cruise control lever? Why are the brushed aluminum control buttons on the steering wheel impossible to read in glaring sun? Why s it necessary to remove your hand from the wheel to activate the horn? Why is the wheel so uncomfortable and causes my hands to ache after several hours? Why did they move the wheel spokes? And these are just the beginning of my complaints. I don't have the time nor inclination to continue! I will soon be rid of it.""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=2&vehicleid=421638&intent=buy-new,Old Technology,Raj,"on Tuesday, September 1, 2015",I don't own this car,overall rating 5 of 10,10-May,,10-Jan,10-May,10-Aug,10-Aug,"""Stylish and comfortable""","""Sluggish, and bulky""","""I test drove Benz S550, Audi A8, BMW 750 and eventually bought Tesla S 85D model. Once I drove Tesla S85D model, other cars feel like old technology. The pick up (0-60 in 4.1 secs) and smoothness of the drive, the technology in the car including all controls thru a computer are the future of the auto industry. The car is self-drive ready and only needs software upgrade likely available in 2017. The Benz felt sluggish and bulky compared to Tesla and even BMW. And Audi was the non-performer of the lot.""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=3&vehicleid=421638&intent=buy-new,Greatest car ever,Frank MB,"on Friday, February 19, 2016","I own this car - My approximate mileage is 1,500",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,,,"""At age of 62 years I drove many cars in my life but with confidence I can tell you this is the best ever car I ever owned.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=3&vehicleid=421638&intent=buy-new,best car that have owned,Allen,"on Sunday, March 12, 2017","I own this car - My approximate mileage is 11,000",overall rating 10 of 10,10-Oct,10-Jun,10-Oct,10-Oct,10-Oct,,"""Best car that I have owned and I have owned the""","""Can t think of any""","""This car is a dream to drive""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2017/s600-consumer_reviews/?p=3&vehicleid=421638&intent=buy-new,Car does everything.,Gvan,"on Tuesday, August 23, 2016","I own this car - My approximate mileage is 10,000",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,"""Fast, comfortable, best stereo ever""","""None""","""This was my first MB. Never really cared for them, but was in between cars and I was tipped off to this new S class coupe. Make sure to get the upgraded Burmester, it is worth the extra money. This car is a looker and fast as heck. All the extra MB goodies make it very luxurious.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=1&vehicleid=411952&intent=buy-new,"After 8 Lexus, 3 BMW, first MB...WOW!!",Spinnerkt,"on Sunday, September 11, 2016","I own this car - My approximate mileage is 20,000",overall rating 10 of 10,10-Oct,10-Sep,10-Sep,10-Oct,10-Oct,,"""Built like a super luxurious tank!!""","""Initital price and tires wear/costs.""","""This is my first Mercedes after many other luxury vehicles. The Lexus brand is super reclaimable but just so-so on the luxury side. BMW were not very good on reliability. Bought Hans (his name) as a CPO. 20,000 miles later this car is still amazing! So many comforts and high quality facets. Will say though the tires wear out super fast (18k miles) and needed a new set. Overall I love this car and will find it all but impossible to go back to the other brands. Well done MB!!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=1&vehicleid=411952&intent=buy-new,Nothing but the best,fba,"on Saturday, January 2, 2016","I own this car - My approximate mileage is 3,500",overall rating 10 of 10,10-Oct,,10-Sep,10-Oct,10-Oct,,"""Best in class for value, luxury, drive experience""","""Needs touchscreens, better autonomous driving""","""I seriously considered and had a deposit for the Tesla. But the luxury and attention to detail in the Mercedes made me eventually go for the 2016 S550. When it comes to car design and manufacturing, MB beats the competition hands down. Safety features are superb. Performance and road driving experience is awesome. By the way, I also drove it on the Autobahn in Europe - excellent experience!!!. Mercedes only needs to catch up on this age's technology for younger generations. Display would be nice in touchscreen. Although I have not personally experienced it, I hear that the autonomous driving in the Tesla is enhanced over that of the S550.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=1&vehicleid=411952&intent=buy-new,The Tesla Model S doesnt even come close!,John,"on Monday, September 22, 2014",I want this car,overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Beautiful, Best Ride, European Quality, Best Car""","""I cannot find one thing wrong with this car""","""This new S Class is one of the best cars in the world, Motor Trend even picked it over the Tesla Model S. I have intensly reviewed the Tesla Model S and the S Class, I have gotten to drive them both, the winner... the Mercedes Benz. This car has more saftey features than any other car on the market, it is also the first car to feature all LED lights inside and outside the vehicle. This car is more advanced in saftey than the Telsa, suprising but it is true. Europeans are masters of the automobile, and this car is truly the highest expression of what a car is. I loved riding in the Tesla, but the new S Class is the definite winner.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=1&vehicleid=411952&intent=buy-new,Best S Class in 20 years,mjd,"on Saturday, December 13, 2014","I own this car - My approximate mileage is 10,500",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Best and most fun car to drive.""","""Expensive.""","""Looks like Mercedes is back with real quality built vehicles. I have owned S Class cars over the past 20 years. My 2001 S Class had electronic issues, my 2006 S Class had some minor issues, my 2008 S Class had very few issues, and THIS 2014 S Class has no issues at 10,500 miles. WOW! And it has tons of great technology! Way to go Daimler! I feel like we are back to awesome tank like vehicles with superior technology. I am a Benz lover. So I am excited this Benz has hit the mark.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=1&vehicleid=411952&intent=buy-new,I had a 2015 s550 and just traded for a 2016 s63,double t,"on Monday, September 28, 2015","I own this car - My approximate mileage is 1,000",overall rating 10 of 10,10-Oct,10-Aug,10-Oct,,10-Oct,,"""fun to drive, phenomenal car""","""power rear seats & upgraded stereo eats trunk room""","""I thought our 2015 S550 was a great car. But our 2016 S63 is arguably the finest car in the world. We have the S600 interior options but the s63 performance and economy. We looked at the Bentley, and other than bragging rights, no comparison. We cannot get over the magnificant feel and luxury this car has. Wish I had bought an S63 last year. .... Wow. By the way, I am averaging 17 mpg in town ... sames as the S550 ... but this car is very, very quick.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=2&vehicleid=411952&intent=buy-new,Head and shoulders above the competition,Stephen B,"on Monday, February 9, 2015","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Everything... really""","""Really nothing I have found""","""I spent 2 months looking, driving and examining the A8, 750LI, LS460 and a few others... Nothing even came close in my opinion. I know Audi owners are pretty committed to their cars, but if they drive an A8L and then drive the S550, they will buy the S550. Every inch of it is better and more refined. The technology is incredible. The drive is amazing. Just an absolute joy of a car.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=2&vehicleid=411952&intent=buy-new,i love everything about this car,nt,"on Friday, May 22, 2015","I own this car - My approximate mileage is 25,000",overall rating 10 of 10,10-Oct,,10-Sep,10-Oct,10-Sep,,,,"""i owned 6 s class and 4 ls 460 in pass 10 years i find this is the best""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=2&vehicleid=411952&intent=buy-new,Deserving of the Accolades,Wealth Steward,"on Sunday, September 13, 2015","I own this car - My approximate mileage is 6,500",overall rating 10 of 10,10-Oct,10-Aug,10-Oct,10-Oct,10-Oct,,"""Driving on air""","""Get the tire protection on the performance wheels""","""The S Class was the clear choice over the 7 series BMW, the Audi and the Porsche The smooth ride is limo like, massage and cooled seats, lumbar and roomy side support The technology (Mbrace, digital dashboard, telephone sync, pandora, two USB and outlet interface) make you forget you are on the road Driver alerts, warnings, navigation and driver assist help make long road trips more enjoyable""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/s-class/2016/s550e-plug-in-hybrid-consumer_reviews/?p=2&vehicleid=411952&intent=buy-new,Worst mercedes I have owned!,Ron,"on Tuesday, April 21, 2015","I own this car - My approximate mileage is 3,500",overall rating 5 of 10,10-May,10-Jun,10-Sep,10-Sep,,,"""Luxurious""","""Uncomfortable, poor handling, confusing graphics,l""","""As the owner of over 20 new Mercedes (I now own six) purchased since 1985, I find the 2014 S550 the worst Mercedes I have ever owned from a comfort and aesthetic standpoint. Why did the engineers decide to give us a half wooden, half padded leather steering wheel? Why did they move the left turn signal to a new position? Why did they move the cruise control lever? Why are the brushed aluminum control buttons on the steering wheel impossible to read in glaring sun? Why s it necessary to remove your hand from the wheel to activate the horn? Why is the wheel so uncomfortable and causes my hands to ache after several hours? Why did they move the wheel spokes? And these are just the beginning of my complaints. I don't have the time nor inclination to continue! I will soon be rid of it.""",Likely to recommend this car? (1-10): 1
